,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.04725333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.3888,69.05701333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.91098666666666,68.42405333333332,67.58821333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.38015999999999,69.0096,67.71813333333334,62.58693333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.4768,67.53808,64.95055999999998,63.35306666666666,63.36847999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.97056000000002,67.04330666666668,64.56293333333332,62.94832000000003,62.86005333333335,54.692906666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.34021333333334,71.96586666666667,70.72597333333334,67.76512,67.98090666666664,63.42048,62.99082666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.39168000000001,76.50421333333333,76.43530666666666,76.57984,76.70181333333332,74.09226666666667,73.61589333333332,79.60122666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.86240000000001,72.97376,73.98581333333333,73.13365333333336,73.56501333333334,72.58661333333333,72.09205333333333,76.53247999999999,71.82778666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.81664,72.90197333333333,73.98186666666668,73.11290666666666,73.55722666666666,72.56229333333334,71.98975999999999,76.49589333333333,71.81744,65.93488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.44992,69.20762666666664,71.37178666666665,71.43589333333334,71.55888,68.88560000000001,68.57648,74.47173333333335,71.87786666666666,69.16362666666667,69.16304000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.53968,69.26538666666669,71.57253333333334,71.50805333333332,71.59834666666667,68.95082666666667,68.65792000000002,74.50517333333335,72.08538666666668,69.22752,69.21045333333335,64.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.58314666666668,71.16602666666665,67.71898666666667,69.54186666666666,69.75045333333334,68.36762666666668,67.89328000000002,72.71882666666667,72.20026666666665,68.98592000000002,68.92543999999998,66.84277333333333,67.08885333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.53701333333332,71.03978666666667,67.68544,69.37434666666665,69.72325333333332,68.46181333333331,67.89407999999999,72.64330666666667,72.18336,68.85685333333335,68.82709333333334,66.81365333333333,67.04784,62.79621333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.26442666666667,71.37727999999998,69.29525333333335,65.02426666666665,65.16778666666666,64.65861333333335,64.23242666666667,70.23967999999998,71.57770666666667,69.16826666666668,69.11626666666668,66.26986666666667,66.40485333333334,65.16927999999999,65.16458666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.23482666666665,71.42010666666668,69.36138666666669,65.06736000000001,65.20858666666668,64.68949333333335,64.26053333333333,70.25653333333332,71.6027733333333,69.22096,69.15898666666665,66.37072,66.41002666666667,65.21354666666666,65.13871999999998,59.58127999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.74314666666665,68.80426666666666,66.89509333333335,64.57162666666669,64.48592000000002,58.13770666666667,57.714560000000006,64.68975999999999,69.36128,66.64581333333334,66.67061333333335,64.09530666666667,64.21978666666668,62.22485333333334,62.300746666666676,59.18730666666665,59.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.85434666666666,68.93999999999998,66.97061333333335,64.69178666666667,64.66997333333335,58.07296000000001,57.717333333333336,64.87557333333334,69.36666666666667,66.75504000000001,66.7985066666667,64.11845333333333,64.26656,62.475253333333335,62.50832000000001,59.128640000000004,59.36175999999998,53.34213333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.89168000000001,73.87989333333334,72.25098666666668,69.67285333333335,69.98106666666665,65.00373333333332,64.55248,65.51386666666667,74.54293333333334,71.62570666666667,71.59242666666668,69.21194666666662,69.37151999999999,67.85904,67.77503999999999,64.62805333333336,64.56794666666666,59.23194666666664,59.06538666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.65264,75.02106666666668,76.46271999999999,75.80106666666666,76.09429333333334,74.17664000000002,74.0148266666667,79.04837333333334,71.77898666666667,72.95536,72.95173333333334,73.90314666666667,73.92362666666665,73.59338666666666,73.41962666666666,73.68090666666664,73.30608000000001,70.36346666666665,71.18058666666667,76.20394666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.10256000000001,75.544,76.61162666666665,75.70122666666666,76.16394666666667,75.25242666666668,74.78789333333336,79.09552000000001,71.93573333333333,72.90517333333334,72.9696,74.05301333333333,74.09514666666668,73.65354666666667,73.42666666666666,73.83237333333332,74.00469333333335,71.46501333333332,71.55850666666666,76.47269333333331,66.08085333333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.38453333333332,73.91631999999998,74.07029333333334,74.00304000000001,74.12437333333331,71.57210666666666,71.21877333333332,77.04170666666667,74.15845333333333,69.15882666666668,69.12981333333333,71.51370666666665,71.55098666666666,71.53242666666667,71.49834666666665,71.23941333333332,71.09024000000002,68.46149333333334,68.37973333333333,73.91109333333333,68.87882666666665,69.11829333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.48037333333332,73.97397333333332,74.14917333333335,74.03888000000002,74.11029333333332,71.57509333333334,71.24656000000002,77.06074666666666,74.20714666666666,69.17071999999999,69.17119999999998,71.57898666666668,71.58090666666666,71.54586666666665,71.50981333333333,71.29738666666665,71.17690666666667,68.61125333333335,68.51445333333334,73.988,68.98352,69.16709333333333,64.60517333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.09503999999998,68.14138666666666,71.40816000000001,70.50448,70.93610666666666,69.93082666666665,69.50191999999998,73.87328,74.04469333333333,70.31242666666667,70.29344,66.67333333333333,66.65269333333335,68.42010666666668,68.22624,68.59365333333332,68.73728,66.11909333333334,66.33935999999999,71.20213333333332,68.77184,68.12986666666666,66.62357333333334,66.59344000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
